05-01-17-13-09-28	MouseMoveV	-0.8944141	135.1159	920.2115	304.2709
05-01-17-13-09-29	MouseMoveS	0	135.2166	920.2115	304.2709
05-01-17-13-09-29	MouseMoveS	0	135.45	921.0449	304.2709
05-01-17-13-09-30	MouseMoveD	118.3691	136.2331	1121.683	427.4707
05-01-17-13-09-30	MouseMoveD	175.8188	136.3497	1257.503	539.1179
05-01-17-13-09-31	MouseMoveV	-0.8741593	137.216	1411.149	836.7708
05-01-17-13-09-31	endHover	trash	137.366	1365.244	789.1895
05-01-17-13-09-31	MouseMoveD	228.1847	137.4166	1250.677	667.194
05-01-17-13-09-31	MouseMoveD	329.5032	137.533	1035.563	417.5977
05-01-17-13-09-31	MouseMoveV	0.5079476	138.0997	1012.399	245.5762
05-01-17-13-09-31	OnMouseComponent	semaphore/4001	138.1826	1026.751	242.2429
05-01-17-13-09-32	MouseMoveS	0	138.5327	1043.418	248.0762
05-01-17-13-09-32	OnHoverBehavior	semaphore	138.599	1043.418	248.0762
05-01-17-13-09-32	MouseMoveS	0	138.9662	1044.251	248.0762
05-01-17-13-09-33	MouseMoveS	0	139.316	1045.085	248.0762
05-01-17-13-09-33	MouseMoveV	-1	139.8101	1044.251	248.0762
05-01-17-13-09-33	EndHoverBehavior	semaphore	139.8995	1022.324	250.612
05-01-17-13-09-33	OutMouseComponent	semaphore/4001	139.8995	1022.324	250.612
05-01-17-13-09-34	MouseMoveS	0	140.3497	873.7988	348.431
05-01-17-13-09-35	MouseMoveS	0	141.2162	766.2369	347.5586
05-01-17-13-09-35	MouseMoveV	0.6988565	141.4163	764.5703	349.2643
05-01-17-13-09-35	MouseMoveS	0	141.6324	761.2369	350.0977
05-01-17-13-09-36	MouseMoveV	0.6706361	142.3681	645.9147	236.6537
05-01-17-13-09-36	MouseMoveV	-0.5340393	142.5997	666.1783	224.8373
05-01-17-13-09-36	MouseMoveV	-0.03307124	142.82	677.0638	211.4225
05-01-17-13-09-36	OnMouseComponent	pickup/2001	143.0325	645.1627	205.5534
05-01-17-13-09-36	MouseMoveS	0	143.1492	636.8294	206.3867
05-01-17-13-09-37	MouseMoveV	-0.9246802	143.3658	638.4961	205.5534
05-01-17-13-09-37	MouseMoveV	0.04756647	143.4659	639.3294	202.2201
05-01-17-13-09-38	MouseMoveS	0	144.3658	647.6627	202.2201
